codigoOC;FechaEnvioOC;NombreOC;DescripcionOC;EstadoOC;ProcedenciaOC;MonedaOC;MontoNetoOC;DescuentosOC;CargosOC;ImpuestosOC;MontoTotalOC;ImpuestosOC_CLP;MontoNetoOC_CLP;MetodoPago;TipoDespacho;Financiamiento;UnidadCompra;UnidadCompraRUT;RegionUnidadCompra;entCode;Institucion;Sector;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;RegionProveedor;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;CantidadItem;UnidadMedida;MonedaItem;MontoNetoItem;DescuentoItem;CargosItem;ImpuestoEspecificoItem;MontoTotalItem;MontoNetoItemCLP
608-597-SE23;23-01-2023 0:00:00;lsa ADQUISICION SFO POMALIDOMIDA ;ID: TRATO DIRECTO RES. EXENTA Nº: 193/23.01.2023	 SERVICIO: S.F.O.  MES ENERO 2023 CORREOS: marco.silva@redsalud.gob.cl-bryan.lepe@redsalud.gob.cl-ines.mesias@redsalud.gob.cl BODEGA: FARMACOS TELEFONOS: 32-2577733 - 32-2570236	 HORARIO RECEPCION: LUNES A VIERNES DE 08:00 A 15:00  INDICAR LOTE/SERIE EN FACTURA/GUIÁ DE DESPACHO DESPACHO: ANTES DE DESPACHAR COORDINAR CON BODEGA FARMACIA	 OBSERVACIÓN: “La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS, INSUMOS CLINICOS, ECONOMATO, ALIMENTACION o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS.Para consultas de estados de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado. ;Recepcion Conforme;Trato Directo;CLP;6000000,09;0;0;1140000,0170999998;7140000,1071;1140000,0170999998;6000000,09;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO;92.363.000-7;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALE;Grande;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Farmacéuticos;85121902;Farmacias;Farmacias;9990084	POMALIDOMIDA 4 MG CP CP;21;Cápsula;CLP;285714,29;0;0;0;6000000,09;6000000,09
608-943-SE23;03-02-2023 0:00:00;MVE PET CT;DERIVADO DE DIRECTORIO GES  RUT: 9543XXX-8  REX. N°8981 / 14/12/2022  La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com;Aceptada;Trato Directo;CLP;730000;0;0;0;730000;0;730000;Otro, Ver Instrucciones;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;CLINICA RENACA S A;79.576.810-6;FARMACIAS INDEPENDIENTES| SERVICIOS DE OTROS ESTABLECIMIENTOS QUE EXPENDEN COMIDAS Y BEBIDAS| HOSPITALES Y CLINICAS| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;Región de Valparaíso ;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121808;Laboratorios de rayos X;Laboratorios de rayos X;PR10017   PET CT  ;1;Unidad;CLP;730000;0;0;0;730000;730000
608-887-SE23;31-01-2023 0:00:00;MFT_00459-23_CLORHEXIDINA 2% SOL. TOPICA 100ML FC;ID:  RES. EXENTA N°	459/27.01.2023 SERVICIO: PEDIDO FARMACOS MES ENERO - FEB 2023 CORREOS: marco.silva@redsalud.gob.cl- bryan.lepe@redsalud.gob.cl  ines.mesias@redsalud.gob.cl BODEGA: FARMACOS TELEFONOS: 32-2577733 - 32-2570236	 HORARIO RECEPCION: LUNES A VIERNES DE  08:00 A 15:00 HORAS. INDICAR LOTE/SERIE EN FACTURA/GUIÁ DE DESPACHO DESPACHO: ANTES DE DESPACHAR COORDINAR CON BODEGA FARMACIA	 OBSERVACIÓN: “La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS, INSUMOS CLINICOS, ECONOMATO, ALIMENTACION o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS.Para consultas de estados 44de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado.;Recepcion Conforme;Trato Directo;CLP;8494200;0;0;1613898;10108098;1613898;8494200;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;HOSPITALIA PRODUCTOS MEDICOS LTDA;78.233.420-4;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Medicamentos y productos farmacéuticos;Medicamentos anti infecciosos;Antisépticos;51102707;Gluconato de clorhexidina;Gluconato de clorhexidina;9990114 CLORHEXIDINA 2% SOL. TOPICA 100ML;3510;Frasco;CLP;2420;0;0;0;8494200;8494200
608-646-SE23;24-01-2023 0:00:00;err/ Traslado de muestras Diciembre/2022(A. Patol..;SIGFE Cód.  Solicitud memo 32228 de Anatomía Patológica, para confección de orden de compra por traslado de muestras, adjunta comprobantes de entregas, y prefectura Diciembre/2022, de SOSERVAL,   Trato directo , Rex. 7289/2022 ;Recepcion Conforme;Trato Directo;CLP;389569;0;0;0;389569;0;389569;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;SOSERVAL SPA;88.834.700-3;TRANSPORTE DE CARGA POR CARRETERA| OTROS SERVICIOS DE TELECOMUNICACIONES N.C.P.| SERVICIOS DE FOTOCOPIAS| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;Región de Valparaíso ;Servicios basados en ingeniería, ciencias sociales y tecnología de la información;Metodologías y tecnologías para mejorar la producción y la fabricación;Gestión de cadena de suministro o abastecimiento;81141604;Servicios de transporte;Servicios de transporte;CS50164 Traslado de muestras de A. Patológica (Diciembre/ 2022);1;Unidad;CLP;389569;0;0;0;389569;389569
608-434-SE23;20-01-2023 0:00:00;ern UAPQ - ENERO RES. EXENTA N°6317 23-08-22;UAPQ - ENERO COORDINAR DESPACHO CON: patricia.alysum@gmail.com, Fono: 56941882208 Anexo Minsal: 327613 Fono: +569 322577613  Horario Recepción: LUNES A JUEVES DE 08:00 A 15:00 HRS. Y VIERNES DE 08:00 A 14:00 HRS. FACTURA O GUIA DE DESPACHO, DEBEN SER ENTREGADAS EN BODEGA CENTRAL, DE LO CONTRARIO NO SE ENTENDERÁ POR RECEPCIONADA: FACTURA ELECTRÓNICA DEBE SR ENVIADA A: dipresrecepcion@custodium.com  en formato XML. ;Recepcion Conforme;Trato Directo;CLP;645405;0;0;122626,95;768031,95;122626,95;645405;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;OFTOMED S.A.;78.075.900-3;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS N.C| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| ALQUILER DE OTROS EFECTOS PERSONALES Y ENSERES DOMESTICOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos para exámenes y control de pacientes;Artículos para examen oftalmológico;42183028;Accesorios oftalmológicos para retinoscopia;Accesorios oftalmológicos para retinoscopia;9201334 GASES C3F8;15;Unidad;CLP;43027;0;0;0;645405;645405
608-14237-SE22;19-01-2023 0:00:00;KCD_09454-22_VALIDACIÓN EN PABELLÓN DE HEMODINAMIA;VALIDACIÓN EN PABELLÓN DE HEMODINAMIA RES. EXENTA N° 9454 DEL 23.12.2022 SOLICITUD DE COMPRAS N° 145/2022 ENVIADA POR EL ÁREA DE CLIMATIZACIÓN VALOR TOTAL 33.32 UF CON IVA INDICAR EN LA FACTURA LA OC “ La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. Para consultas de estados de pago deberá ingresar a http] s://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado. ;Recepcion Conforme;Trato Directo;CLP;986905;0;0;187511,95;1174416,95;187511,95;986905;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;ROJO Y AZUL INGENIERIA Y PROYECTOS LIMITADA;77.076.460-2;VENTA AL POR MAYOR DE MAQUINARIA, HERRAMIENTAS Y MATERIALES N.C.P.| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| SERVICIOS DE INGENIERIA PRESTADOS POR EMPRESAS N.C.P;Pequeña;Región Metropolitana de Santiago;Servicios de producción y fabricación industrial;Servicios de apoyo o soporte a la fabricación;Servicios de mantenimiento y reparación de equipo de fabricación;73152101;Servicio de mantenimiento de equipo de fabricación;Servicio de mantenimiento de equipo de fabricación;CS50207 SERVICIO DE VALIDACIÓN EN PABELLÓN DE HEMODINAMIA;1;Unidad no definida;CLP;986905;0;0;0;986905;986905
608-13030-SE22;14-03-2023 0:00:00;POC.INSUMOS DE BODEGA ;COMPRA DE SUMINSTROS PARA BODEGA  SEGÚN RES. EX. N°09379 DE FECHA 23.12.2022.(ASOCIADA A FACTURA N°445152);Enviada a Proveedor;Trato Directo;CLP;250000;0;0;47500;297500;47500;250000;A 45 dias;Otra Forma de Despacho;22.04.005.003;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;COMERCIAL KENDALL (CHILE) LTDA;77.237.150-0;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos para imágenes y de medicina nuclear;Marcapasos cardiacos y productos relacionados;42203502;Accesorios o electrodos o indicaciones de marcapasos cardíacos;Accesorios o electrodos o indicaciones de marcapas;XXXXXXX ADQUISICIÓN DE INSUMOS ADAPTER KITOSCORMIS 1010 CMCE ;5;Unidad no definida;CLP;50000;0;0;0;250000;250000
608-486-SE23;19-01-2023 0:00:00;SOB_PET CT ;EXAMENES DE PET CT  REX. N°8981 / 14/12/2022  SERVICIO: UCAM RUT: 5.035.3XX-X La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com ;Aceptada;Trato Directo;CLP;730000;0;0;0;730000;0;730000;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;CLINICA RENACA S A;79.576.810-6;FARMACIAS INDEPENDIENTES| SERVICIOS DE OTROS ESTABLECIMIENTOS QUE EXPENDEN COMIDAS Y BEBIDAS| HOSPITALES Y CLINICAS| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;Región de Valparaíso ;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121808;Laboratorios de rayos X;Laboratorios de rayos X;PR10017 PET CT  F-18 FDG PACIENTES ADULTOS ;1;Unidad;CLP;730000;0;0;0;730000;730000
608-831-SE23;10-03-2023 0:00:00;ern LABORATORIO - FEBRERO RES. EXENTA N°365  25-01-2023;LABORATORIO – ENERO DESPACHO INMEDIATO BODEGA CENTRAL CORREO: patricia.alysum@gmail.com, Fono: 56941882208 Anexo Minsal: 327613 Fono: +569 322577613  Horario Recepción: LUNES A JUEVES DE 08:00 A 15:00 HRS. Y VIERNES DE 08:00 A 14:00 HRS. FACTURA O GUIA DE DESPACHO, DEBEN SER ENTREGADAS EN BODEGA CENTRAL, DE LO CONTRARIO NO SE ENTENDERÁ POR RECEPCIONADA: FACTURA ELECTRÓNICA DEBE SR ENVIADA A: dipresrecepcion@custodium.com  en formato XML ;Recepcion Conforme;Trato Directo;CLP;3251000;0;0;617690;3868690;617690;3251000;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;GALENICA S A;79.622.060-0;DIST. E IMPORTADORA DE INSUMOS Y EQUIPOS MEDICOS;Grande;Región Metropolitana de Santiago;Equipamiento para laboratorios;Instrumentos de medida y experimentación;Reactivos de analizadores clínicos y diagnósticos;41116004;Reactivos de analizadores químicos;Reactivos de analizadores químicos;9300135 BLOOD GAS PLUS E CONTROL 1;2;Caja;CLP;267000;0;0;0;534000;534000
608-714-SE23;25-01-2023 0:00:00;SOB_ANTICUERPOS ANTI AQUAPORINA Y ANTI- MOG;ANTICUERPOS ANTI AQUAPORINA-4 (NMO) ANTI-MOG SERVICIO: PEDIATRIA.  rut: 25.272.4XX-X RES  EXENTA N°95 18.01.2022  **FACTURA deben indicar número de orden de Compra del Portal Mercado Público y adjuntar INTERCONSULTA ORIGINAL del paciente que se realiza el examen.  ;Recepcion Conforme;Trato Directo;CLP;96650;0;0;0;96650;0;96650;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;22.12.999.002.02;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;UC CHRISTUS SERVICIOS CLINICOS SPA;99.573.490-7;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| HOSPITALES Y CLINICAS;Grande;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Evaluaciones de salud individuales;85122201;Exámenes médicos;Exámenes médicos;EX10135_  ANTICUERPOS ANTI AQUAPORINA-4 (NMO) EX10136_ ANTI-MOG;1;Unidad no definida;CLP;96650;0;0;0;96650;96650
608-510-SE23;25-01-2023 0:00:00;MVE PET CT  12-01;EXAMENES DE PET CT PACIENTE GES DERIVADO DE DIRECTORIO 12/01/2023 RUT: 23.231XXX-5 GES  REX. N°8981 / 14/12/2022  La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com;En Proceso;Trato Directo;CLP;730000;0;0;0;730000;0;730000;Otro, Ver Instrucciones;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;CLINICA RENACA S A;79.576.810-6;FARMACIAS INDEPENDIENTES| SERVICIOS DE OTROS ESTABLECIMIENTOS QUE EXPENDEN COMIDAS Y BEBIDAS| HOSPITALES Y CLINICAS| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;Región de Valparaíso ;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121808;Laboratorios de rayos X;Laboratorios de rayos X;PR10017 PET CT ;1;Unidad;CLP;730000;0;0;0;730000;730000
608-466-SE23;18-01-2023 0:00:00;SOB_PET CT;EXAMENES DE PET CT  REX. N°8981 / 14/12/2022  SERVICIO:COMITE ONCOLOGICO  RUT: 8.062.1XX-X La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com ;Aceptada;Trato Directo;CLP;730000;0;0;0;730000;0;730000;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;CLINICA RENACA S A;79.576.810-6;FARMACIAS INDEPENDIENTES| SERVICIOS DE OTROS ESTABLECIMIENTOS QUE EXPENDEN COMIDAS Y BEBIDAS| HOSPITALES Y CLINICAS| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;Región de Valparaíso ;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121808;Laboratorios de rayos X;Laboratorios de rayos X;PR10017 PET CT ;1;Unidad;CLP;730000;0;0;0;730000;730000
608-1066-SE23;08-02-2023 0:00:00;HAZ_MANT. Y ASIST. TÉCNICA UNIDADES CHILLERS	;MANT. Y ASIST. TÉCNICA UNIDADES CHILLERS NUEVO HOSPITAL  RES. EXENTA Nº 7321 DE FECHA 13-10-2022 CONVENIO POR 11 MESES  CUOTA 3/11 CORRESPONDIENTE AL MES DE DICIEMBRE DESDE 13.11.2022 AL 12.12.2022 INDICAR EN LA FACTURA LA OC “ La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato XML. Para consultas de estados de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado.;Recepcion Conforme;Trato Directo;CLP;3113445;0;0;591554,55;3704999,55;591554,55;3113445;A 45 dias;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;TESLA INGENIERIA Y PROYECTOS LIMITADA;77.067.720-3;FABRICACION DE OTROS TIPOS DE EQUIPO ELECTRICO N.C.P.| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS N.C| ALQUILER D;Mediana;Región de Valparaíso ;Servicios de producción y fabricación industrial;Servicios de apoyo o soporte a la fabricación;Servicios de mantenimiento y reparación de equipo de fabricación;73152101;Servicio de mantenimiento de equipo de fabricación;Servicio de mantenimiento de equipo de fabricación;CS20017 SERVICIO DE MANTENCIÓN Y ASISTENCIA TÉCNICA PARA UNIDADES CHILLERS DEL NUEVO HOSPITAL;1;Unidad no definida;CLP;3113445;0;0;0;3113445;3113445
608-465-SE23;18-01-2023 0:00:00;SOB_PET CT;EXAMENES DE PET CT  REX. N°8981 / 14/12/2022  SERVICIO:COMITE ONCOLOGICO  RUT: 7.031.1XX-X La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com ;Enviada a Proveedor;Trato Directo;CLP;730000;0;0;0;730000;0;730000;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;CLINICA RENACA S A;79.576.810-6;FARMACIAS INDEPENDIENTES| SERVICIOS DE OTROS ESTABLECIMIENTOS QUE EXPENDEN COMIDAS Y BEBIDAS| HOSPITALES Y CLINICAS| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.;Grande;Región de Valparaíso ;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121808;Laboratorios de rayos X;Laboratorios de rayos X;PR10017 PET CT ;1;Unidad;CLP;730000;0;0;0;730000;730000
608-541-SE23;10-02-2023 0:00:00;POC. ADQUSICIÓN DE INSUMOS CLINICOS ;ADQUISICIÓN DE INSUMOS CLINICOS  SEGÚN RES. EX. N° 00545 DE FECHA 03.02.2023.;Recepcion Conforme;Trato Directo;CLP;1989000;0;0;377910;2366910;377910;1989000;A 45 dias;Otra Forma de Despacho;22.04.005.003;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;IMPORTADORA Y COMERCIALIZADORA HOFMANN MEDICAL LIMITADA;76.695.020-5;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos quirúrgicos;Instrumentos quirúrgicos de corte, trampas y productos relacionados;42291610;Planas quirúrgicas;Planas quirúrgicas;2250056 ADQUISICIÓN DE INSUMOS CDRSET UNIV.U ORT. 2 BATAS ;102;Unidad no definida;CLP;19500;0;0;0;1989000;1989000
608-521-SE23;25-01-2023 0:00:00;MVE CADENAS LIVIANAS LIBRES; RUT:  7125XXX-2 PACIENTE GES RESOLUCION EXENTA N. 2601  25.04.22 *La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS, INSUMOS CLINICOS, ECONOMATO, ALIMENTACION o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS. Para consultas de estados de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado. ;Recepcion Conforme;Trato Directo;CLP;162060;0;0;0;162060;0;162060;A 45 dias;A convenir;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;UC CHRISTUS SERVICIOS CLINICOS SPA;99.573.490-7;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| HOSPITALES Y CLINICAS;Grande;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121801;Laboratorios de análisis sanguíneos;Laboratorios de análisis sanguíneos;EX10041   CADENAS LIVIANAS LIBRES;1;Unidad no definida;CLP;162060;0;0;0;162060;162060
608-282-SE23;11-01-2023 0:00:00;MVE AUDIFONOS GES PEDIATRICOS;AUDIFONOS GES PEDIATRICOS PACIENTES DERIVADO DE DIRECTORIOS GES 26.586.XXX-  RESOLUCION 399 EL 13-05-2022 “ La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS, INSUMOS CLINICOS, ECONOMATO, ALIMENTACION o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS. Para consultas de estados de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado. ;Recepcion Conforme;Trato Directo;CLP;3661020;0;0;695593,8;4356613,8;695593,8;3661020;Otro, Ver Instrucciones;Otra Forma de Despacho;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;SOCIEDAD DE RESOLUCIONES DEL EQUILIBRIO Y AUDITIVAS PIRIHUEICO LIMITAD;76.155.986-9;OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN ALMACENES N.C.P.| ALQUILER DE OTROS TIPOS DE MAQUINARIAS Y EQUIPOS N.C.P.| OTRAS ACTIVIDADES EMPRESARIALES RELACIONADAS CON LA SALUD HUMANA;Mediana;Región de Valparaíso ;Equipamiento y suministros médicos;Ayuda para personas con discapacidad;Artículos de ayuda para la comunicación de discapacitados;42211705;Audífonos para personas con discapacidad física;Audífonos para personas con discapacidad física;BO51999  AUDIFONOS  PEDIATRICO  GES WIDEX EVOKE 330 M-FA/FP  259954/233737/  SEGUN DETALLE ;2;Unidad no definida;CLP;1830510;0;0;0;3661020;3661020
608-13199-SE22;14-03-2023 0:00:00;poc. ADQUISICIÓN INSUMOS BODEGA SUMINISTROS ;AUTORIZA LA COMPRA DE INSUMOS PARA BODEGA DE SUMINISTROS SEGÚN FACTURA N° 358443. (SEGÚN RES. EX. N°9379 DE FECHA 23.12.2022)ASOCIADA A FACTURA N° 358443.;Aceptada;Trato Directo;CLP;4430234;0;0;841744,46;5271978,46;841744,46;4430234;A 45 dias;Otra Forma de Despacho;22.04.005.003;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;COMERCIAL KENDALL (CHILE) LTDA;77.237.150-0;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos para el cuidado de heridas;Cierres médicos de tejidos y productos relacionados;42312010;Grapadoras para cierre de piel;Grapadoras para cierre de piel;XXXXXXX ADQUISICIÓN DE INSUMOS PARA BODEGA ALMACENAMIENTO (LIGASURE ATLAS HAND SWI 37 CM );1;Unidad no definida;CLP;290000;0;0;0;290000;290000
608-367-SE23;30-01-2023 0:00:00;AAA_01041-22_ARRIENDO BOMBAS DE JERINGA;ARRIENDO BOMBAS DE JERINGA RES.EX.1041 DE 11.02.2022 RES.MOD.N°1331 DE 09.03.2022 CUOTA 11/24 DEL 17-12-2022 AL 16-01-2023 INDICAR EN LA FACTURA LA OC La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. Para consultas de estados de pago deberá ingresar a http] s://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado.;Recepcion Conforme;Trato Directo;CLP;8166723;0;0;1551677,37;9718400,370000001;1551677,37;8166723;A 45 dias;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;COMERCIALIZADORA TERUMO CHILE LIMITADA;87.590.600-3;VENTA AL POR MAYOR DE INSTRUMENTOS CIENTIFICOS Y QUIRURGICOS| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento para laboratorios;Equipos e insumos para laboratorio;Bombas y conductos de laboratorio;41105104;Bombas de jeringa;Bombas de jeringa;CS60015 ARRIENDO 200 BOMBAS DE JERINGA ;1;Unidad no definida;CLP;8166723;0;0;0;8166723;8166723
